JS_ID,Com_ID,WE_Role,Proficiency,Domain
42135,13005,IT Manager,Web Development,Computer Science
42135,13005,IT Manager,Public Speaking,Communication
42135,51056,IT Security Analyst,Data Analysis,Statistics
54113,45102,Civil Engineer,Graphic Design,Design
54113,45102,Civil Engineer,Data Analysis,Statistics
54113,34197,Executive Assistant,Marketing,Business
54113,34197,Executive Assistant,Project Management,Business
54113,34197,Executive Assistant,Programming,Computer Science
54113,78341,Accountant,Marketing,Business
54113,78341,Accountant,Graphic Design,Design
54113,78341,Accountant,Project Management,Business
54113,78341,Accountant,Programming,Computer Science
99041,67360,Digital Marketing Specialist,Web Development,Computer Science
99041,67360,Digital Marketing Specialist,Marketing,Business
99041,67360,Digital Marketing Specialist,Project Management,Business
99041,67360,Digital Marketing Specialist,Digital Marketing,Business
99041,82991,Content Manager,Creative Writing,Literature
99041,82991,Content Manager,Public Speaking,Communication
99041,82991,Content Manager,Web Development,Computer Science
99041,82991,Content Manager,Programming,Computer Science
64237,78341,Brand Strategist,Public Speaking,Communication
64237,36114,Systems Analyst,Marketing,Business
64237,36114,Systems Analyst,Creative Writing,Literature
64237,36114,Systems Analyst,Graphic Design,Design
64237,36114,Systems Analyst,Problem Solving,Mathematics
64237,36114,Systems Analyst,Project Management,Business
89612,61786,Customer Support Specialist,Programming,Computer Science
89612,30980,Administrative Assistant,Graphic Design,Design
89612,30980,Administrative Assistant,Public Speaking,Communication
89612,30980,Administrative Assistant,Data Analysis,Statistics
89612,86459,Market Research Assistant,Web Development,Computer Science
89612,698,Registered Nurse,Marketing,Business
89612,698,Registered Nurse,Graphic Design,Design
89612,698,Registered Nurse,Project Management,Business
38498,41113,Nurse Practitioner,Web Development,Computer Science
38498,41113,Nurse Practitioner,Digital Marketing,Business
38498,41113,Nurse Practitioner,Programming,Computer Science
51255,78189,Occupational Therapist,Data Analysis,Statistics
51255,41113,HR Director,Problem Solving,Mathematics
51255,41113,HR Director,Web Development,Computer Science
51255,41113,HR Director,Project Management,Business
51255,23704,Market Research Analyst,Marketing,Business
51255,74627,Investment Banker,Web Development,Computer Science
51255,74627,Investment Banker,Graphic Design,Design
51255,74627,Investment Banker,Digital Marketing,Business
52512,13005,Sales Manager,Marketing,Business
52512,13005,Sales Manager,Web Development,Computer Science
52512,13005,Sales Manager,Public Speaking,Communication
52512,13005,Sales Manager,Programming,Computer Science
94149,3515,Market Research Analyst,Graphic Design,Design
94149,3515,Market Research Analyst,Public Speaking,Communication
94149,3515,Market Research Analyst,Digital Marketing,Business
94149,30442,IT Project Manager,Problem Solving,Mathematics
94149,30442,IT Project Manager,Graphic Design,Design
94149,30442,IT Project Manager,Public Speaking,Communication
94149,30442,IT Project Manager,Programming,Computer Science
94149,96088,Business Systems Analyst,Problem Solving,Mathematics
94149,96088,Business Systems Analyst,Public Speaking,Communication
94149,96088,Business Systems Analyst,Project Management,Business
94149,96088,Business Systems Analyst,Digital Marketing,Business
94149,49332,Business Systems Analyst,Marketing,Business
94149,49332,Business Systems Analyst,Web Development,Computer Science
94149,49332,Business Systems Analyst,Digital Marketing,Business
94149,49332,Business Systems Analyst,Data Analysis,Statistics
79247,83427,Graphic Designer,Marketing,Business
79247,83427,Graphic Designer,Graphic Design,Design
79247,83427,Graphic Designer,Project Management,Business
79247,83427,Graphic Designer,Problem Solving,Mathematics
79247,83427,Graphic Designer,Programming,Computer Science
79247,48947,Occupational Health and Safety Specialist,Marketing,Business
79247,48947,Occupational Health and Safety Specialist,Public Speaking,Communication
79247,68386,Insurance Broker,Creative Writing,Literature
79247,68386,Insurance Broker,Marketing,Business
79247,68386,Insurance Broker,Data Analysis,Statistics
79247,68386,Insurance Broker,Project Management,Business
55401,59703,Financial Analyst,Public Speaking,Communication
55401,59703,Financial Analyst,Data Analysis,Statistics
55401,59703,Financial Analyst,Programming,Computer Science
55401,81035,Business Systems Analyst,Marketing,Business
55401,81035,Business Systems Analyst,Programming,Computer Science
55401,81035,Business Systems Analyst,Graphic Design,Design
10773,90216,Brand Strategist,Web Development,Computer Science
10773,99820,Business Operations Manager,Programming,Computer Science
10773,24444,Healthcare Administrator,Project Management,Business
10773,3291,Environmental Engineer,Web Development,Computer Science
10773,3291,Environmental Engineer,Graphic Design,Design
10773,3291,Environmental Engineer,Programming,Computer Science
10773,3291,Environmental Engineer,Creative Writing,Literature
74872,53473,IT Technician,Creative Writing,Literature
74872,53473,IT Technician,Project Management,Business
74872,78607,HR Director,Creative Writing,Literature
74872,78607,HR Director,Web Development,Computer Science
74872,78607,HR Director,Project Management,Business
74872,78607,HR Director,Public Speaking,Communication
74872,96236,Tax Preparer,Data Analysis,Statistics
74872,96236,Tax Preparer,Programming,Computer Science
74872,61310,Architect,Problem Solving,Mathematics
74872,61310,Architect,Project Management,Business
74872,698,Customer Success Manager,Web Development,Computer Science
74872,698,Customer Success Manager,Project Management,Business
47194,45319,HR Coordinator,Creative Writing,Literature
47194,45319,HR Coordinator,Public Speaking,Communication
47194,45319,HR Coordinator,Web Development,Computer Science
47194,45319,HR Coordinator,Graphic Design,Design
47194,73568,Web Developer,Digital Marketing,Business
47194,5857,Financial Planner,Creative Writing,Literature
49003,90931,Market Analyst,Data Analysis,Statistics
49003,90931,Market Analyst,Project Management,Business
96133,36114,Public Relations Specialist,Data Analysis,Statistics
96133,36114,Public Relations Specialist,Public Speaking,Communication
96133,34554,HR Manager,Web Development,Computer Science
96133,34554,HR Manager,Creative Writing,Literature
96133,34554,HR Manager,Data Analysis,Statistics
85172,87206,Market Analyst,Problem Solving,Mathematics
85172,87206,Market Analyst,Programming,Computer Science
85172,87206,Market Analyst,Graphic Design,Design
85172,11922,Nurse Manager,Marketing,Business
85172,11922,Nurse Manager,Digital Marketing,Business
85172,40287,Legal Secretary,Digital Marketing,Business
85172,40287,Legal Secretary,Programming,Computer Science
85172,40287,Legal Secretary,Project Management,Business
85172,40287,Legal Secretary,Graphic Design,Design
38863,30980,Social Media Coordinator,Data Analysis,Statistics
38863,30980,Social Media Coordinator,Project Management,Business
38863,30980,Social Media Coordinator,Digital Marketing,Business
38863,30980,Social Media Coordinator,Programming,Computer Science
38863,34197,Data Scientist,Marketing,Business
38863,34197,Data Scientist,Digital Marketing,Business
38863,34197,Data Scientist,Public Speaking,Communication
38863,17649,Brand Manager,Project Management,Business
38863,17649,Brand Manager,Digital Marketing,Business
38863,45744,HR Recruiter,Marketing,Business
25974,87183,Research Scientist,Graphic Design,Design
25974,78012,Financial Auditor,Graphic Design,Design
86985,14519,Health Educator,Web Development,Computer Science
86985,14519,Health Educator,Graphic Design,Design
86985,14519,Health Educator,Problem Solving,Mathematics
86985,14519,Health Educator,Public Speaking,Communication
86985,14519,Health Educator,Programming,Computer Science
86985,78858,Occupational Therapist,Marketing,Business
86985,78858,Occupational Therapist,Data Analysis,Statistics
86985,78858,Occupational Therapist,Web Development,Computer Science
86985,78858,Occupational Therapist,Programming,Computer Science
86985,45102,Software Developer,Problem Solving,Mathematics
86985,45102,Software Developer,Data Analysis,Statistics
86985,45102,Software Developer,Public Speaking,Communication
86985,96422,Network Administrator,Marketing,Business
86985,96422,Network Administrator,Data Analysis,Statistics
27968,26800,Financial Clerk,Problem Solving,Mathematics
27968,43152,Social Media Specialist,Data Analysis,Statistics
27968,43152,Social Media Specialist,Public Speaking,Communication
27968,43152,Social Media Specialist,Programming,Computer Science
27968,47377,Marketing Assistant,Creative Writing,Literature
27968,47377,Marketing Assistant,Problem Solving,Mathematics
27968,47377,Marketing Assistant,Programming,Computer Science
27968,47377,Marketing Assistant,Graphic Design,Design
20415,51056,User Experience Researcher,Public Speaking,Communication
20415,76953,UX Designer,Digital Marketing,Business
11843,43152,Technical Writer,Marketing,Business
11843,43152,Technical Writer,Web Development,Computer Science
11843,43152,Technical Writer,Creative Writing,Literature
11843,43152,Technical Writer,Problem Solving,Mathematics
11843,43152,Technical Writer,Public Speaking,Communication
83432,11922,UX Designer,Digital Marketing,Business
83432,11922,UX Designer,Public Speaking,Communication
83432,11922,UX Designer,Data Analysis,Statistics
83432,11922,UX Designer,Programming,Computer Science
83432,58073,Nurse Manager,Web Development,Computer Science
83432,58073,Nurse Manager,Project Management,Business
83432,58073,Nurse Manager,Data Analysis,Statistics
83432,92703,Data Entry Specialist,Marketing,Business
83432,92703,Data Entry Specialist,Programming,Computer Science
83432,698,Marketing Manager,Creative Writing,Literature
83432,698,Marketing Manager,Marketing,Business
83432,698,Marketing Manager,Public Speaking,Communication
83432,698,Marketing Manager,Project Management,Business
83432,48947,Market Research Manager,Project Management,Business
33815,85039,Business Development Manager,Creative Writing,Literature
33815,85039,Business Development Manager,Web Development,Computer Science
33815,85039,Business Development Manager,Public Speaking,Communication
33815,85039,Business Development Manager,Project Management,Business
33815,78012,Nurse Practitioner,Digital Marketing,Business
33815,40311,Web Developer,Public Speaking,Communication
33815,40311,Web Developer,Programming,Computer Science
33815,3515,Medical Assistant,Creative Writing,Literature
33815,3515,Medical Assistant,Web Development,Computer Science
33815,3515,Medical Assistant,Public Speaking,Communication
33815,24846,Customer Service Representative,Web Development,Computer Science
33815,24846,Customer Service Representative,Problem Solving,Mathematics
33815,24846,Customer Service Representative,Data Analysis,Statistics
33815,24846,Customer Service Representative,Graphic Design,Design
27265,87206,Architect,Programming,Computer Science
150,46361,Database Administrator,Graphic Design,Design
150,46361,Database Administrator,Project Management,Business
150,45319,Speech-Language Pathologist,Creative Writing,Literature
150,45319,Speech-Language Pathologist,Graphic Design,Design
150,45319,Speech-Language Pathologist,Web Development,Computer Science
150,45319,Speech-Language Pathologist,Marketing,Business
45479,37092,Technical Writer,Web Development,Computer Science
45479,37092,Technical Writer,Data Analysis,Statistics
