JS_ID,Year,Proficiency,Domain
41364,2011,Creative Writing,Literature
41364,2011,Problem Solving,Mathematics
41364,2011,Project Management,Business
41364,2011,Public Speaking,Communication
41364,1997,Problem Solving,Mathematics
41364,1997,Graphic Design,Design
41364,1997,Web Development,Computer Science
41364,1997,Programming,Computer Science
83093,1995,Data Analysis,Statistics
83093,1990,Marketing,Business
83093,1990,Graphic Design,Design
83093,1990,Data Analysis,Statistics
83093,1990,Programming,Computer Science
83093,2000,Marketing,Business
83093,2000,Data Analysis,Statistics
83093,2001,Web Development,Computer Science
83093,2001,Programming,Computer Science
83093,2007,Graphic Design,Design
83093,2007,Public Speaking,Communication
83093,2007,Digital Marketing,Business
72801,1999,Web Development,Computer Science
72801,2014,Web Development,Computer Science
72801,2014,Graphic Design,Design
72801,2014,Digital Marketing,Business
53343,2009,Marketing,Business
53343,2009,Graphic Design,Design
53343,2009,Digital Marketing,Business
53343,2009,Data Analysis,Statistics
53343,2010,Graphic Design,Design
53343,2010,Data Analysis,Statistics
53343,2010,Web Development,Computer Science
53343,1980,Marketing,Business
53343,1980,Project Management,Business
53343,1980,Data Analysis,Statistics
53343,1980,Graphic Design,Design
53343,2009,Problem Solving,Mathematics
53343,2009,Public Speaking,Communication
53343,1989,Problem Solving,Mathematics
53343,1989,Creative Writing,Literature
53343,1989,Project Management,Business
53343,1989,Marketing,Business
50496,1987,Web Development,Computer Science
50496,1987,Project Management,Business
50496,1987,Public Speaking,Communication
50496,2003,Data Analysis,Statistics
50496,2011,Digital Marketing,Business
50496,2011,Public Speaking,Communication
50496,2011,Graphic Design,Design
50496,1982,Marketing,Business
50496,1982,Data Analysis,Statistics
50496,2018,Graphic Design,Design
50496,2018,Programming,Computer Science
10231,2019,Marketing,Business
10231,2019,Web Development,Computer Science
10231,2019,Programming,Computer Science
12467,2017,Problem Solving,Mathematics
12467,2017,Creative Writing,Literature
12467,1986,Web Development,Computer Science
12467,1986,Public Speaking,Communication
12467,1986,Programming,Computer Science
12467,1986,Graphic Design,Design
27485,2016,Creative Writing,Literature
27485,2016,Digital Marketing,Business
27485,2016,Data Analysis,Statistics
27485,1985,Marketing,Business
27485,1985,Problem Solving,Mathematics
27485,1985,Programming,Computer Science
27485,1985,Graphic Design,Design
27485,1990,Problem Solving,Mathematics
27485,1990,Project Management,Business
77345,2011,Web Development,Computer Science
77345,2011,Creative Writing,Literature
77345,2011,Digital Marketing,Business
77345,2011,Public Speaking,Communication
12005,1991,Problem Solving,Mathematics
12005,1991,Graphic Design,Design
12005,1991,Public Speaking,Communication
12005,1991,Web Development,Computer Science
12005,2021,Creative Writing,Literature
12005,2021,Digital Marketing,Business
12005,2021,Project Management,Business
12005,2021,Public Speaking,Communication
12005,2007,Graphic Design,Design
12005,2007,Project Management,Business
12005,2007,Public Speaking,Communication
12005,1992,Digital Marketing,Business
72940,1983,Creative Writing,Literature
72940,1983,Problem Solving,Mathematics
72940,2010,Creative Writing,Literature
72940,2010,Web Development,Computer Science
72940,2010,Programming,Computer Science
72940,2010,Graphic Design,Design
72940,1996,Creative Writing,Literature
72940,1996,Problem Solving,Mathematics
72940,1996,Digital Marketing,Business
72940,2020,Problem Solving,Mathematics
72940,2020,Web Development,Computer Science
72940,2020,Data Analysis,Statistics
72940,2020,Digital Marketing,Business
72940,2011,Creative Writing,Literature
72940,2011,Problem Solving,Mathematics
26856,2005,Graphic Design,Design
26856,2005,Data Analysis,Statistics
26856,2005,Public Speaking,Communication
26856,2005,Programming,Computer Science
26856,2001,Problem Solving,Mathematics
26856,2001,Web Development,Computer Science
81105,1982,Web Development,Computer Science
81105,1982,Project Management,Business
81105,1982,Graphic Design,Design
81105,2019,Web Development,Computer Science
81105,2016,Creative Writing,Literature
81105,2016,Web Development,Computer Science
81105,2016,Public Speaking,Communication
81105,2016,Graphic Design,Design
81105,1993,Data Analysis,Statistics
81105,2013,Marketing,Business
79814,2013,Graphic Design,Design
79814,2013,Web Development,Computer Science
79814,2018,Problem Solving,Mathematics
79814,2018,Public Speaking,Communication
79814,1989,Marketing,Business
81981,2001,Digital Marketing,Business
81981,2008,Problem Solving,Mathematics
81981,2008,Creative Writing,Literature
81981,2008,Programming,Computer Science
71092,1987,Graphic Design,Design
71092,1987,Digital Marketing,Business
71092,1987,Programming,Computer Science
71092,1982,Public Speaking,Communication
71092,1982,Project Management,Business
71092,1982,Digital Marketing,Business
71092,2000,Problem Solving,Mathematics
71092,1980,Marketing,Business
49147,1996,Problem Solving,Mathematics
49147,1996,Creative Writing,Literature
49147,1996,Digital Marketing,Business
49147,1988,Marketing,Business
49147,1988,Graphic Design,Design
49147,1988,Project Management,Business
49147,1988,Problem Solving,Mathematics
49147,1983,Digital Marketing,Business
49147,2022,Creative Writing,Literature
49147,2008,Creative Writing,Literature
49147,2008,Marketing,Business
49147,2008,Project Management,Business
49147,2008,Problem Solving,Mathematics
90915,1981,Creative Writing,Literature
90915,1981,Problem Solving,Mathematics
90915,1981,Public Speaking,Communication
90915,1981,Programming,Computer Science
90915,1981,Project Management,Business
90915,2007,Marketing,Business
90915,2007,Web Development,Computer Science
90915,2007,Problem Solving,Mathematics
90915,2007,Data Analysis,Statistics
90915,2007,Project Management,Business
71590,2005,Marketing,Business
71590,2005,Problem Solving,Mathematics
71590,2005,Data Analysis,Statistics
71590,2011,Creative Writing,Literature
71590,2011,Problem Solving,Mathematics
71590,2004,Graphic Design,Design
71590,2004,Data Analysis,Statistics
71590,1998,Digital Marketing,Business
71590,1998,Programming,Computer Science
71590,1998,Public Speaking,Communication
71590,1998,Graphic Design,Design
71590,1980,Graphic Design,Design
71590,1980,Public Speaking,Communication
55135,2013,Marketing,Business
55135,2013,Graphic Design,Design
55135,2013,Web Development,Computer Science
55135,2013,Digital Marketing,Business
55135,2013,Programming,Computer Science
55135,2014,Public Speaking,Communication
55135,2014,Data Analysis,Statistics
55135,2014,Project Management,Business
55135,2004,Marketing,Business
55135,2004,Project Management,Business
55135,2004,Digital Marketing,Business
55135,2005,Marketing,Business
55135,2005,Project Management,Business
55135,1987,Graphic Design,Design
10549,1994,Creative Writing,Literature
10549,1994,Graphic Design,Design
10549,2004,Creative Writing,Literature
10549,2004,Public Speaking,Communication
10549,2004,Project Management,Business
10549,2004,Data Analysis,Statistics
59204,2020,Public Speaking,Communication
30671,1981,Marketing,Business
30671,1981,Data Analysis,Statistics
30671,1981,Project Management,Business
30671,1981,Digital Marketing,Business
30671,2006,Marketing,Business
30671,2006,Project Management,Business
30671,2006,Graphic Design,Design
30671,2010,Digital Marketing,Business
30671,2010,Data Analysis,Statistics
30671,2010,Project Management,Business
30671,2011,Creative Writing,Literature
30671,2011,Web Development,Computer Science
30671,2011,Project Management,Business
30671,2011,Public Speaking,Communication
30671,1993,Marketing,Business
30671,1993,Creative Writing,Literature
30671,1993,Digital Marketing,Business
30671,1993,Problem Solving,Mathematics
48693,1980,Problem Solving,Mathematics
48693,1980,Project Management,Business
8761,1980,Project Management,Business
8761,1980,Digital Marketing,Business
8761,2010,Web Development,Computer Science
8761,2010,Public Speaking,Communication
8761,2010,Programming,Computer Science
8761,2008,Problem Solving,Mathematics
8761,2008,Creative Writing,Literature
8761,2008,Digital Marketing,Business
8761,2008,Graphic Design,Design
8761,2004,Programming,Computer Science
8761,2019,Creative Writing,Literature
8761,2019,Web Development,Computer Science
36528,2015,Creative Writing,Literature
36528,2015,Marketing,Business
36528,2015,Digital Marketing,Business
36528,2004,Creative Writing,Literature
36528,2004,Digital Marketing,Business
36528,2004,Programming,Computer Science
36528,2004,Problem Solving,Mathematics
36528,2007,Problem Solving,Mathematics
36528,2007,Creative Writing,Literature
36528,2007,Programming,Computer Science
36528,2007,Marketing,Business
49233,2016,Project Management,Business
49233,2011,Graphic Design,Design
49233,2011,Data Analysis,Statistics
49233,1988,Graphic Design,Design
49233,1988,Data Analysis,Statistics
49233,2010,Creative Writing,Literature
49233,2010,Marketing,Business
49233,2010,Public Speaking,Communication
49233,2010,Project Management,Business
37444,2022,Project Management,Business
37444,2009,Digital Marketing,Business
37444,2009,Project Management,Business
37444,2007,Digital Marketing,Business
37444,2022,Creative Writing,Literature
37444,2022,Public Speaking,Communication
37444,2022,Digital Marketing,Business
37444,2022,Programming,Computer Science
74782,2022,Graphic Design,Design
74782,2022,Public Speaking,Communication
99206,1991,Creative Writing,Literature
99206,1991,Data Analysis,Statistics
99206,1988,Marketing,Business
99206,1988,Project Management,Business
99206,2001,Problem Solving,Mathematics
99206,2001,Graphic Design,Design
99206,2001,Programming,Computer Science
99206,1989,Creative Writing,Literature
99206,1989,Graphic Design,Design
99206,1989,Project Management,Business
99206,1989,Digital Marketing,Business
2871,2003,Data Analysis,Statistics
2871,2010,Creative Writing,Literature
2871,2010,Data Analysis,Statistics
2871,2010,Graphic Design,Design
61630,1985,Problem Solving,Mathematics
61630,1985,Public Speaking,Communication
41174,2006,Web Development,Computer Science
41174,2006,Project Management,Business
41174,2006,Data Analysis,Statistics
41174,1995,Marketing,Business
41174,1995,Creative Writing,Literature
41174,1995,Project Management,Business
41174,1995,Digital Marketing,Business
41174,2004,Problem Solving,Mathematics
41174,2004,Programming,Computer Science
76177,1994,Digital Marketing,Business
76177,1994,Programming,Computer Science
1017,1995,Web Development,Computer Science
1017,1995,Project Management,Business
1017,1995,Data Analysis,Statistics
1017,2018,Digital Marketing,Business
1017,1986,Web Development,Computer Science
1017,1986,Digital Marketing,Business
1017,1986,Data Analysis,Statistics
1017,1986,Public Speaking,Communication
1017,1986,Project Management,Business
37979,1986,Creative Writing,Literature
37979,1986,Public Speaking,Communication
37979,1986,Programming,Computer Science
10875,2021,Programming,Computer Science
10875,2013,Creative Writing,Literature
10875,2000,Data Analysis,Statistics
10875,1984,Web Development,Computer Science
10875,1984,Public Speaking,Communication
10875,1984,Digital Marketing,Business
10875,2000,Marketing,Business
10875,2000,Web Development,Computer Science
10875,2000,Digital Marketing,Business
10875,2000,Data Analysis,Statistics
10875,2000,Programming,Computer Science
21129,2014,Marketing,Business
21129,2014,Creative Writing,Literature
21129,2014,Data Analysis,Statistics
21129,2014,Public Speaking,Communication
21129,2014,Programming,Computer Science
20111,2005,Digital Marketing,Business
20111,2005,Project Management,Business
20111,2016,Web Development,Computer Science
20111,2016,Problem Solving,Mathematics
20111,2016,Public Speaking,Communication
